temp;Cons;Hourinweek;Time
2;14401;22;18.03.2019 21:39
2;13689;23;18.03.2019 22:39
2;12711;24;18.03.2019 23:39
3;11684;25;19.03.2019 0:39
3;11079;26;19.03.2019 1:39
3;10704;27;19.03.2019 2:39
3;10460;28;19.03.2019 3:39
3;10461;29;19.03.2019 4:39
3;10649;30;19.03.2019 5:39
3;11392;31;19.03.2019 6:39
3;12158;32;19.03.2019 7:39
3;13248;33;19.03.2019 8:39
4;14214;34;19.03.2019 9:39
4;14844;35;19.03.2019 10:39
4;14954;36;19.03.2019 11:39
4;14794;37;19.03.2019 12:39
4;14799;38;19.03.2019 13:39
4;14902;39;19.03.2019 14:39
4;14782;40;19.03.2019 15:39
4;14565;41;19.03.2019 16:39
4;14421;42;19.03.2019 17:39
4;14519;43;19.03.2019 18:39
4;14953;44;19.03.2019 19:39
4;14850;45;19.03.2019 20:39
3;14395;46;19.03.2019 21:39
3;13660;47;19.03.2019 22:39
3;12654;48;19.03.2019 23:39
3;11742;49;20.03.2019 0:39
3;11092;50;20.03.2019 1:39
3;10740;51;20.03.2019 2:39
3;10507;52;20.03.2019 3:39
3;10462;53;20.03.2019 4:39
3;10663;54;20.03.2019 5:39
3;11398;55;20.03.2019 6:39
2;12161;56;20.03.2019 7:39
2;13149;57;20.03.2019 8:39
3;14008;58;20.03.2019 9:39
4;14366;59;20.03.2019 10:39
5;14346;60;20.03.2019 11:39
5;14052;61;20.03.2019 12:39
5;14011;62;20.03.2019 13:39
5;14225;63;20.03.2019 14:39
5;14199;64;20.03.2019 15:39
5;14219;65;20.03.2019 16:39
4;14098;66;20.03.2019 17:39
4;14266;67;20.03.2019 18:39
3;14675;68;20.03.2019 19:39
3;14713;69;20.03.2019 20:39
2;14275;70;20.03.2019 21:39
2;13609;71;20.03.2019 22:39
2;12674;72;20.03.2019 23:39
2;11777;73;21.03.2019 0:39
0;11121;74;21.03.2019 1:39
-1;10717;75;21.03.2019 2:39
-1;10484;76;21.03.2019 3:39
0;10468;77;21.03.2019 4:39
0;10699;78;21.03.2019 5:39
-1;11433;79;21.03.2019 6:39
0;12149;80;21.03.2019 7:39
1;13228;81;21.03.2019 8:39
1;14249;82;21.03.2019 9:39
3;14570;83;21.03.2019 10:39
3;14593;84;21.03.2019 11:39
3;14405;85;21.03.2019 12:39
2;14345;86;21.03.2019 13:39
3;14462;87;21.03.2019 14:39
3;14541;88;21.03.2019 15:39
3;14384;89;21.03.2019 16:39
3;14346;90;21.03.2019 17:39
3;14430;91;21.03.2019 18:39
2;14844;92;21.03.2019 19:39
3;14806;93;21.03.2019 20:39
2;14339;94;21.03.2019 21:39
2;13632;95;21.03.2019 22:39
2;12696;96;21.03.2019 23:39
2;11788;97;22.03.2019 0:39
2;11160;98;22.03.2019 1:39
2;10741;99;22.03.2019 2:39
2;10506;100;22.03.2019 3:39
2;10458;101;22.03.2019 4:39
2;10666;102;22.03.2019 5:39
2;11408;103;22.03.2019 6:39
2;12154;104;22.03.2019 7:39
1;13286;105;22.03.2019 8:39
1;14305;106;22.03.2019 9:39
1;14905;107;22.03.2019 10:39
1;14998;108;22.03.2019 11:39
2;14820;109;22.03.2019 12:39
2;14735;110;22.03.2019 13:39
2;14756;111;22.03.2019 14:39
2;14674;112;22.03.2019 15:39
2;14504;113;22.03.2019 16:39
2;14377;114;22.03.2019 17:39
2;14405;115;22.03.2019 18:39
1;14846;116;22.03.2019 19:39
1;14905;117;22.03.2019 20:39
1;14511;118;22.03.2019 21:39
1;13876;119;22.03.2019 22:39
1;12968;120;22.03.2019 23:39
1;12064;121;23.03.2019 0:39
1;11448;122;23.03.2019 1:39
0;11025;123;23.03.2019 2:39
0;10708;124;23.03.2019 3:39
1;10561;125;23.03.2019 4:39
1;10687;126;23.03.2019 5:39
1;10963;127;23.03.2019 6:39
1;11045;128;23.03.2019 7:39
1;11657;129;23.03.2019 8:39
1;12587;130;23.03.2019 9:39
2;13197;131;23.03.2019 10:39
3;13310;132;23.03.2019 11:39
5;13240;133;23.03.2019 12:39
4;13152;134;23.03.2019 13:39
5;13187;135;23.03.2019 14:39
5;13165;136;23.03.2019 15:39
5;13145;137;23.03.2019 16:39
4;13156;138;23.03.2019 17:39
4;13314;139;23.03.2019 18:39
4;13705;140;23.03.2019 19:39
3;13958;141;23.03.2019 20:39
1;13692;142;23.03.2019 21:39
0;13218;143;23.03.2019 22:39
-1;12515;144;23.03.2019 23:39
-2;11798;145;24.03.2019 0:39
-2;11184;146;24.03.2019 1:39
-1;10803;147;24.03.2019 2:39
-1;10518;148;24.03.2019 3:39
0;10434;149;24.03.2019 4:39
1;10544;150;24.03.2019 5:39
1;10830;151;24.03.2019 6:39
2;10765;152;24.03.2019 7:39
2;11289;153;24.03.2019 8:39
1;12176;154;24.03.2019 9:39
1;12933;155;24.03.2019 10:39
1;13221;156;24.03.2019 11:39
1;13347;157;24.03.2019 12:39
1;13459;158;24.03.2019 13:39
1;13474;159;24.03.2019 14:39
1;13409;160;24.03.2019 15:39
1;13394;161;24.03.2019 16:39
2;13265;162;24.03.2019 17:39
2;13491;163;24.03.2019 18:39
0;13899;164;24.03.2019 19:39
1;14142;165;24.03.2019 20:39
1;13881;166;24.03.2019 21:39
1;13284;167;24.03.2019 22:39
1;12401;168;24.03.2019 23:39
0;11603;1;25.03.2019 0:39
0;11056;2;25.03.2019 1:39
-1;10639;3;25.03.2019 2:39
0;10363;4;25.03.2019 3:39
0;10340;5;25.03.2019 4:39
0;10583;6;25.03.2019 5:39
-1;11246;7;25.03.2019 6:39
-1;11975;8;25.03.2019 7:39
0;12963;9;25.03.2019 8:39
2;13899;10;25.03.2019 9:39
3;14286;11;25.03.2019 10:39
4;14128;12;25.03.2019 11:39
5;13879;13;25.03.2019 12:39
6;13849;14;25.03.2019 13:39
6;13857;15;25.03.2019 14:39
7;13723;16;25.03.2019 15:39
7;13668;17;25.03.2019 16:39
7;13561;18;25.03.2019 17:39
6;13638;19;25.03.2019 18:39
4;13999;20;25.03.2019 19:39
3;14536;21;25.03.2019 20:39
2;14163;22;25.03.2019 21:39
2;13453;23;25.03.2019 22:39
1;12475;24;25.03.2019 23:39
1;11613;25;26.03.2019 0:39
3;10952;26;26.03.2019 1:39
2;10579;27;26.03.2019 2:39
0;10362;28;26.03.2019 3:39
0;10312;29;26.03.2019 4:39
-1;10529;30;26.03.2019 5:39
1;11188;31;26.03.2019 6:39
1;11921;32;26.03.2019 7:39
2;12972;33;26.03.2019 8:39
4;13788;34;26.03.2019 9:39
5;14179;35;26.03.2019 10:39
7;14028;36;26.03.2019 11:39
8;13693;37;26.03.2019 12:39
7;13673;38;26.03.2019 13:39
8;13725;39;26.03.2019 14:39
7;13677;40;26.03.2019 15:39
6;13666;41;26.03.2019 16:39
5;13663;42;26.03.2019 17:39
4;13750;43;26.03.2019 18:39
3;14095;44;26.03.2019 19:39
3;14509;45;26.03.2019 20:39
2;14144;46;26.03.2019 21:39
2;13450;47;26.03.2019 22:39
2;12493;48;26.03.2019 23:39
0;11664;49;27.03.2019 0:39
-1;10999;50;27.03.2019 1:39
-2;10593;51;27.03.2019 2:39
-2;10372;52;27.03.2019 3:39
-3;10354;53;27.03.2019 4:39
-3;10584;54;27.03.2019 5:39
-3;11169;55;27.03.2019 6:39
-3;11971;56;27.03.2019 7:39
0;12920;57;27.03.2019 8:39
0;13783;58;27.03.2019 9:39
1;14142;59;27.03.2019 10:39
2;14079;60;27.03.2019 11:39
3;13817;61;27.03.2019 12:39
3;13881;62;27.03.2019 13:39
3;14136;63;27.03.2019 14:39
2;14067;64;27.03.2019 15:39
1;14090;65;27.03.2019 16:39
1;14031;66;27.03.2019 17:39
1;14141;67;27.03.2019 18:39
1;14458;68;27.03.2019 19:39
0;14768;69;27.03.2019 20:39
-1;14380;70;27.03.2019 21:39
0;13714;71;27.03.2019 22:39
-1;12641;72;27.03.2019 23:39
-1;11794;73;28.03.2019 0:39
-1;11143;74;28.03.2019 1:39
-1;10745;75;28.03.2019 2:39
-1;10509;76;28.03.2019 3:39
-1;10508;77;28.03.2019 4:39
-2;10650;78;28.03.2019 5:39
-2;11207;79;28.03.2019 6:39
-2;12038;80;28.03.2019 7:39
-1;13132;81;28.03.2019 8:39
-1;14056;82;28.03.2019 9:39
1;14525;83;28.03.2019 10:39
1;14452;84;28.03.2019 11:39
1;14266;85;28.03.2019 12:39
2;14310;86;28.03.2019 13:39
3;14369;87;28.03.2019 14:39
3;14322;88;28.03.2019 15:39
3;14120;89;28.03.2019 16:39
3;13946;90;28.03.2019 17:39
3;13920;91;28.03.2019 18:39
3;14295;92;28.03.2019 19:39
2;14652;93;28.03.2019 20:39
2;14308;94;28.03.2019 21:39
2;13649;95;28.03.2019 22:39
1;12520;96;28.03.2019 23:39
1;11676;97;29.03.2019 0:39
1;11063;98;29.03.2019 1:39
0;10729;99;29.03.2019 2:39
0;10473;100;29.03.2019 3:39
0;10396;101;29.03.2019 4:39
-1;10604;102;29.03.2019 5:39
0;11107;103;29.03.2019 6:39
0;11876;104;29.03.2019 7:39
1;13023;105;29.03.2019 8:39
0;14051;106;29.03.2019 9:39
1;14598;107;29.03.2019 10:39
1;14647;108;29.03.2019 11:39
2;14463;109;29.03.2019 12:39
2;14435;110;29.03.2019 13:39
2;14378;111;29.03.2019 14:39
3;14392;112;29.03.2019 15:39
3;14261;113;29.03.2019 16:39
3;14201;114;29.03.2019 17:39
3;14134;115;29.03.2019 18:39
3;14218;116;29.03.2019 19:39
3;14553;117;29.03.2019 20:39
3;14092;118;29.03.2019 21:39
4;13540;119;29.03.2019 22:39
3;12697;120;29.03.2019 23:39
3;11816;121;30.03.2019 0:39
3;11120;122;30.03.2019 1:39
3;10720;123;30.03.2019 2:39
3;10439;124;30.03.2019 3:39
3;10304;125;30.03.2019 4:39
3;10376;126;30.03.2019 5:39
3;10570;127;30.03.2019 6:39
4;10797;128;30.03.2019 7:39
4;11377;129;30.03.2019 8:39
5;12312;130;30.03.2019 9:39
6;12864;131;30.03.2019 10:39
7;13030;132;30.03.2019 11:39
7;13046;133;30.03.2019 12:39
6;13159;134;30.03.2019 13:39
7;13146;135;30.03.2019 14:39
7;13047;136;30.03.2019 15:39
8;12996;137;30.03.2019 16:39
8;12837;138;30.03.2019 17:39
8;12768;139;30.03.2019 18:39
7;12928;140;30.03.2019 19:39
7;13597;141;30.03.2019 20:39
6;13352;142;30.03.2019 21:39
6;12926;143;30.03.2019 22:39
6;12205;144;30.03.2019 23:39
7;11443;145;31.03.2019 0:39
6;10779;146;31.03.2019 1:39
6;10374;147;31.03.2019 2:39
6;10098;148;31.03.2019 3:39
4;9986;149;31.03.2019 4:39
4;10052;150;31.03.2019 5:39
4;10125;151;31.03.2019 6:39
5;10268;152;31.03.2019 7:39
7;10855;153;31.03.2019 8:39
8;11537;154;31.03.2019 9:39
10;12084;155;31.03.2019 10:39
11;12211;156;31.03.2019 11:39
12;12119;157;31.03.2019 12:39
13;12049;158;31.03.2019 13:39
14;12012;159;31.03.2019 14:39
15;12013;160;31.03.2019 15:39
14;11984;161;31.03.2019 16:39
14;12069;162;31.03.2019 17:39
13;12229;163;31.03.2019 18:39
13;12620;164;31.03.2019 19:39
12;13293;165;31.03.2019 20:39
12;13036;166;31.03.2019 21:39
10;12529;167;31.03.2019 22:39
9;11646;168;31.03.2019 23:39
8;10876;1;01.04.2019 0:39
7;10286;2;01.04.2019 1:39
6;9903;3;01.04.2019 2:39
6;9665;4;01.04.2019 3:39
5;9693;5;01.04.2019 4:39
5;9903;6;01.04.2019 5:39
4;10347;7;01.04.2019 6:39
3;11363;8;01.04.2019 7:39
4;12372;9;01.04.2019 8:39
4;13347;10;01.04.2019 9:39
4;13855;11;01.04.2019 10:39
4;13953;12;01.04.2019 11:39
4;13887;13;01.04.2019 12:39
4;13879;14;01.04.2019 13:39
6;13840;15;01.04.2019 14:39
4;13846;16;01.04.2019 15:39
3;13905;17;01.04.2019 16:39
3;13870;18;01.04.2019 17:39
2;13975;19;01.04.2019 18:39
2;14111;20;01.04.2019 19:39
1;14491;21;01.04.2019 20:39
1;14092;22;01.04.2019 21:39
1;13386;23;01.04.2019 22:39
1;12311;24;01.04.2019 23:39
0;11420;25;02.04.2019 0:39
0;10817;26;02.04.2019 1:39
0;10450;27;02.04.2019 2:39
0;10232;28;02.04.2019 3:39
0;10188;29;02.04.2019 4:39
-1;10442;30;02.04.2019 5:39
-1;10858;31;02.04.2019 6:39
0;11837;32;02.04.2019 7:39
0;12813;33;02.04.2019 8:39
1;13707;34;02.04.2019 9:39
4;13977;35;02.04.2019 10:39
5;13878;36;02.04.2019 11:39
6;13655;37;02.04.2019 12:39
6;13539;38;02.04.2019 13:39
7;13601;39;02.04.2019 14:39
7;13456;40;02.04.2019 15:39
7;13392;41;02.04.2019 16:39
7;13296;42;02.04.2019 17:39
6;13280;43;02.04.2019 18:39
6;13466;44;02.04.2019 19:39
4;14235;45;02.04.2019 20:39
2;13941;46;02.04.2019 21:39
1;13257;47;02.04.2019 22:39
0;12250;48;02.04.2019 23:39
-1;11410;49;03.04.2019 0:39
-1;10772;50;03.04.2019 1:39
-2;10410;51;03.04.2019 2:39
-1;10169;52;03.04.2019 3:39
-2;10174;53;03.04.2019 4:39
-3;10395;54;03.04.2019 5:39
-3;10835;55;03.04.2019 6:39
-2;11793;56;03.04.2019 7:39
2;12732;57;03.04.2019 8:39
4;13561;58;03.04.2019 9:39
6;13791;59;03.04.2019 10:39
7;13714;60;03.04.2019 11:39
8;13530;61;03.04.2019 12:39
8;13411;62;03.04.2019 13:39
9;13423;63;03.04.2019 14:39
9;13345;64;03.04.2019 15:39
9;13279;65;03.04.2019 16:39
9;13169;66;03.04.2019 17:39
8;13275;67;03.04.2019 18:39
7;13370;68;03.04.2019 19:39
6;14128;69;03.04.2019 20:39
5;13796;70;03.04.2019 21:39
4;13114;71;03.04.2019 22:39
4;12175;72;03.04.2019 23:39
3;11247;73;04.04.2019 0:39
0;10635;74;04.04.2019 1:39
-1;10300;75;04.04.2019 2:39
-1;10074;76;04.04.2019 3:39
-1;10092;77;04.04.2019 4:39
-2;10322;78;04.04.2019 5:39
-2;10689;79;04.04.2019 6:39
-1;11747;80;04.04.2019 7:39
2;12704;81;04.04.2019 8:39
3;13545;82;04.04.2019 9:39
7;13812;83;04.04.2019 10:39
10;13669;84;04.04.2019 11:39
10;13411;85;04.04.2019 12:39
10;13350;86;04.04.2019 13:39
10;13387;87;04.04.2019 14:39
11;13294;88;04.04.2019 15:39
10;13252;89;04.04.2019 16:39
10;13131;90;04.04.2019 17:39
9;13189;91;04.04.2019 18:39
8;13380;92;04.04.2019 19:39
7;14142;93;04.04.2019 20:39
5;13782;94;04.04.2019 21:39
4;13108;95;04.04.2019 22:39
2;12010;96;04.04.2019 23:39
1;11207;97;05.04.2019 0:39
1;10605;98;05.04.2019 1:39
-1;10251;99;05.04.2019 2:39
-1;10024;100;05.04.2019 3:39
-1;10036;101;05.04.2019 4:39
-2;10260;102;05.04.2019 5:39
-2;10663;103;05.04.2019 6:39
-1;11634;104;05.04.2019 7:39
2;12621;105;05.04.2019 8:39
3;13490;106;05.04.2019 9:39
7;13854;107;05.04.2019 10:39
7;13907;108;05.04.2019 11:39
9;13568;109;05.04.2019 12:39
9;13516;110;05.04.2019 13:39
9;13537;111;05.04.2019 14:39
9;13496;112;05.04.2019 15:39
8;13541;113;05.04.2019 16:39
7;13425;114;05.04.2019 17:39
6;13485;115;05.04.2019 18:39
6;13622;116;05.04.2019 19:39
5;14110;117;05.04.2019 20:39
5;13704;118;05.04.2019 21:39
5;13121;119;05.04.2019 22:39
4;12250;120;05.04.2019 23:39
3;11363;121;06.04.2019 0:39
3;10692;122;06.04.2019 1:39
3;10296;123;06.04.2019 2:39
3;10072;124;06.04.2019 3:39
3;9996;125;06.04.2019 4:39
3;10052;126;06.04.2019 5:39
3;10103;127;06.04.2019 6:39
3;10515;128;06.04.2019 7:39
3;11169;129;06.04.2019 8:39
3;12017;130;06.04.2019 9:39
4;12529;131;06.04.2019 10:39
7;12765;132;06.04.2019 11:39
6;12875;133;06.04.2019 12:39
7;12897;134;06.04.2019 13:39
8;12791;135;06.04.2019 14:39
8;12769;136;06.04.2019 15:39
7;12704;137;06.04.2019 16:39
6;12773;138;06.04.2019 17:39
5;12805;139;06.04.2019 18:39
4;12954;140;06.04.2019 19:39
3;13506;141;06.04.2019 20:39
3;13344;142;06.04.2019 21:39
3;12824;143;06.04.2019 22:39
1;12083;144;06.04.2019 23:39
0;11379;145;07.04.2019 0:39
-1;10784;146;07.04.2019 1:39
-1;10361;147;07.04.2019 2:39
-1;10139;148;07.04.2019 3:39
-1;10028;149;07.04.2019 4:39
-2;10155;150;07.04.2019 5:39
-2;10134;151;07.04.2019 6:39
-1;10346;152;07.04.2019 7:39
0;10898;153;07.04.2019 8:39
5;11562;154;07.04.2019 9:39
6;12100;155;07.04.2019 10:39
6;12178;156;07.04.2019 11:39
8;12173;157;07.04.2019 12:39
7;12159;158;07.04.2019 13:39
8;12073;159;07.04.2019 14:39
8;12137;160;07.04.2019 15:39
9;12111;161;07.04.2019 16:39
8;12063;162;07.04.2019 17:39
9;12168;163;07.04.2019 18:39
7;12302;164;07.04.2019 19:39
5;13188;165;07.04.2019 20:39
4;13139;166;07.04.2019 21:39
5;12572;167;07.04.2019 22:39
5;11695;168;07.04.2019 23:39
4;10985;1;08.04.2019 0:39
4;10373;2;08.04.2019 1:39
4;10025;3;08.04.2019 2:39
4;9786;4;08.04.2019 3:39
3;9758;5;08.04.2019 4:39
4;9976;6;08.04.2019 5:39
3;10362;7;08.04.2019 6:39
4;11376;8;08.04.2019 7:39
4;12484;9;08.04.2019 8:39
5;13453;10;08.04.2019 9:39
6;13988;11;08.04.2019 10:39
7;14094;12;08.04.2019 11:39
8;13889;13;08.04.2019 12:39
9;13894;14;08.04.2019 13:39
8;13962;15;08.04.2019 14:39
8;13942;16;08.04.2019 15:39
9;13868;17;08.04.2019 16:39
9;13739;18;08.04.2019 17:39
10;13697;19;08.04.2019 18:39
11;13699;20;08.04.2019 19:39
11;14043;21;08.04.2019 20:39
11;13630;22;08.04.2019 21:39
11;12921;23;08.04.2019 22:39
11;11868;24;08.04.2019 23:39
11;10914;25;09.04.2019 0:39
11;10322;26;09.04.2019 1:39
10;9964;27;09.04.2019 2:39
10;9736;28;09.04.2019 3:39
10;9718;29;09.04.2019 4:39
9;9923;30;09.04.2019 5:39
9;10305;31;09.04.2019 6:39
9;11239;32;09.04.2019 7:39
9;12247;33;09.04.2019 8:39
9;13182;34;09.04.2019 9:39
11;13491;35;09.04.2019 10:39
12;13497;36;09.04.2019 11:39
14;13206;37;09.04.2019 12:39
15;13266;38;09.04.2019 13:39
16;13175;39;09.04.2019 14:39
18;12923;40;09.04.2019 15:39
18;12896;41;09.04.2019 16:39
18;12875;42;09.04.2019 17:39
17;12943;43;09.04.2019 18:39
14;13030;44;09.04.2019 19:39
13;13592;45;09.04.2019 20:39
12;13279;46;09.04.2019 21:39
11;12650;47;09.04.2019 22:39
9;11627;48;09.04.2019 23:39
8;10709;49;10.04.2019 0:39
8;10143;50;10.04.2019 1:39
8;9725;51;10.04.2019 2:39
7;9490;52;10.04.2019 3:39
8;9504;53;10.04.2019 4:39
8;9664;54;10.04.2019 5:39
8;10038;55;10.04.2019 6:39
8;11115;56;10.04.2019 7:39
9;12164;57;10.04.2019 8:39
11;13055;58;10.04.2019 9:39
12;13472;59;10.04.2019 10:39
12;13515;60;10.04.2019 11:39
13;13300;61;10.04.2019 12:39
14;13310;62;10.04.2019 13:39
13;13354;63;10.04.2019 14:39
13;13378;64;10.04.2019 15:39
11;13352;65;10.04.2019 16:39
10;13339;66;10.04.2019 17:39
10;13292;67;10.04.2019 18:39
9;13278;68;10.04.2019 19:39
8;13725;69;10.04.2019 20:39
6;13391;70;10.04.2019 21:39
5;12774;71;10.04.2019 22:39
4;11764;72;10.04.2019 23:39
4;10927;73;11.04.2019 0:39
2;10362;74;11.04.2019 1:39
2;9954;75;11.04.2019 2:39
1;9690;76;11.04.2019 3:39
0;9712;77;11.04.2019 4:39
0;9964;78;11.04.2019 5:39
-1;10298;79;11.04.2019 6:39
0;11275;80;11.04.2019 7:39
1;12250;81;11.04.2019 8:39
4;13057;82;11.04.2019 9:39
7;13434;83;11.04.2019 10:39
8;13421;84;11.04.2019 11:39
9;13109;85;11.04.2019 12:39
9;13080;86;11.04.2019 13:39
10;13173;87;11.04.2019 14:39
11;13090;88;11.04.2019 15:39
11;12949;89;11.04.2019 16:39
11;12800;90;11.04.2019 17:39
10;12737;91;11.04.2019 18:39
9;12846;92;11.04.2019 19:39
8;13607;93;11.04.2019 20:39
8;13432;94;11.04.2019 21:39
7;12783;95;11.04.2019 22:39
7;11754;96;11.04.2019 23:39
6;10923;97;12.04.2019 0:39
5;10314;98;12.04.2019 1:39
4;9952;99;12.04.2019 2:39
4;9656;100;12.04.2019 3:39
3;9680;101;12.04.2019 4:39
3;9916;102;12.04.2019 5:39
3;10232;103;12.04.2019 6:39
3;11247;104;12.04.2019 7:39
3;12312;105;12.04.2019 8:39
3;13364;106;12.04.2019 9:39
4;13869;107;12.04.2019 10:39
4;13997;108;12.04.2019 11:39
5;13818;109;12.04.2019 12:39
6;13785;110;12.04.2019 13:39
6;13846;111;12.04.2019 14:39
6;13695;112;12.04.2019 15:39
6;13603;113;12.04.2019 16:39
6;13427;114;12.04.2019 17:39
6;13451;115;12.04.2019 18:39
6;13468;116;12.04.2019 19:39
5;13998;117;12.04.2019 20:39
5;13664;118;12.04.2019 21:39
4;13059;119;12.04.2019 22:39
3;12112;120;12.04.2019 23:39
2;11372;121;13.04.2019 0:39
2;10802;122;13.04.2019 1:39
1;10315;123;13.04.2019 2:39
0;10055;124;13.04.2019 3:39
1;9997;125;13.04.2019 4:39
1;10054;126;13.04.2019 5:39
1;10132;127;13.04.2019 6:39
1;10479;128;13.04.2019 7:39
5;11226;129;13.04.2019 8:39
2;12103;130;13.04.2019 9:39
4;12672;131;13.04.2019 10:39
4;12932;132;13.04.2019 11:39
5;12990;133;13.04.2019 12:39
7;12871;134;13.04.2019 13:39
7;12787;135;13.04.2019 14:39
7;12724;136;13.04.2019 15:39
7;12777;137;13.04.2019 16:39
7;12704;138;13.04.2019 17:39
7;12702;139;13.04.2019 18:39
7;12761;140;13.04.2019 19:39
6;13305;141;13.04.2019 20:39
6;13154;142;13.04.2019 21:39
5;12708;143;13.04.2019 22:39
5;11924;144;13.04.2019 23:39
4;11217;145;14.04.2019 0:39
4;10605;146;14.04.2019 1:39
3;10192;147;14.04.2019 2:39
3;9911;148;14.04.2019 3:39
2;9841;149;14.04.2019 4:39
2;9915;150;14.04.2019 5:39
2;9911;151;14.04.2019 6:39
2;10189;152;14.04.2019 7:39
2;10812;153;14.04.2019 8:39
3;11717;154;14.04.2019 9:39
3;12341;155;14.04.2019 10:39
4;12594;156;14.04.2019 11:39
4;12736;157;14.04.2019 12:39
4;12784;158;14.04.2019 13:39
4;12852;159;14.04.2019 14:39
3;12882;160;14.04.2019 15:39
2;12931;161;14.04.2019 16:39
2;12926;162;14.04.2019 17:39
2;13045;163;14.04.2019 18:39
1;13144;164;14.04.2019 19:39
1;13610;165;14.04.2019 20:39
1;13496;166;14.04.2019 21:39
1;12894;167;14.04.2019 22:39
1;12022;168;14.04.2019 23:39
1;11217;1;15.04.2019 0:39
1;10583;2;15.04.2019 1:39
1;10187;3;15.04.2019 2:39
1;9977;4;15.04.2019 3:39
1;9946;5;15.04.2019 4:39
1;10126;6;15.04.2019 5:39
2;10538;7;15.04.2019 6:39
2;11630;8;15.04.2019 7:39
2;12755;9;15.04.2019 8:39
3;13644;10;15.04.2019 9:39
5;14093;11;15.04.2019 10:39
7;14029;12;15.04.2019 11:39
9;13660;13;15.04.2019 12:39
10;13561;14;15.04.2019 13:39
12;13592;15;15.04.2019 14:39
13;13447;16;15.04.2019 15:39
13;13124;17;15.04.2019 16:39
12;13033;18;15.04.2019 17:39
12;12970;19;15.04.2019 18:39
11;12933;20;15.04.2019 19:39
10;13695;21;15.04.2019 20:39
8;13604;22;15.04.2019 21:39
6;13006;23;15.04.2019 22:39
6;11998;24;15.04.2019 23:39
5;11088;25;16.04.2019 0:39
5;10419;26;16.04.2019 1:39
2;10113;27;16.04.2019 2:39
1;9901;28;16.04.2019 3:39
0;9942;29;16.04.2019 4:39
0;10010;30;16.04.2019 5:39
0;10434;31;16.04.2019 6:39
3;11494;32;16.04.2019 7:39
6;12357;33;16.04.2019 8:39
8;13066;34;16.04.2019 9:39
10;13347;35;16.04.2019 10:39
10;13227;36;16.04.2019 11:39
12;12994;37;16.04.2019 12:39
12;12940;38;16.04.2019 13:39
13;13018;39;16.04.2019 14:39
14;12897;40;16.04.2019 15:39
13;12828;41;16.04.2019 16:39
12;12666;42;16.04.2019 17:39
12;12685;43;16.04.2019 18:39
11;12745;44;16.04.2019 19:39
9;13479;45;16.04.2019 20:39
8;13460;46;16.04.2019 21:39
8;12809;47;16.04.2019 22:39
6;11770;48;16.04.2019 23:39
4;10878;49;17.04.2019 0:39
4;10326;50;17.04.2019 1:39
4;9938;51;17.04.2019 2:39
4;9707;52;17.04.2019 3:39
4;9717;53;17.04.2019 4:39
2;9742;54;17.04.2019 5:39
2;10216;55;17.04.2019 6:39
4;11256;56;17.04.2019 7:39
5;12210;57;17.04.2019 8:39
7;12963;58;17.04.2019 9:39
8;13314;59;17.04.2019 10:39
9;13304;60;17.04.2019 11:39
9;13040;61;17.04.2019 12:39
9;13067;62;17.04.2019 13:39
10;12987;63;17.04.2019 14:39
11;12933;64;17.04.2019 15:39
11;12806;65;17.04.2019 16:39
11;12655;66;17.04.2019 17:39
10;12741;67;17.04.2019 18:39
10;12727;68;17.04.2019 19:39
8;13492;69;17.04.2019 20:39
8;13387;70;17.04.2019 21:39
5;12769;71;17.04.2019 22:39
5;11810;72;17.04.2019 23:39
4;10850;73;18.04.2019 0:39
3;10291;74;18.04.2019 1:39
3;9936;75;18.04.2019 2:39
2;9700;76;18.04.2019 3:39
1;9671;77;18.04.2019 4:39
1;9748;78;18.04.2019 5:39
1;10161;79;18.04.2019 6:39
3;11235;80;18.04.2019 7:39
8;12184;81;18.04.2019 8:39
10;13012;82;18.04.2019 9:39
11;13257;83;18.04.2019 10:39
10;13172;84;18.04.2019 11:39
11;13083;85;18.04.2019 12:39
10;13288;86;18.04.2019 13:39
11;13333;87;18.04.2019 14:39
11;13235;88;18.04.2019 15:39
11;13190;89;18.04.2019 16:39
11;13011;90;18.04.2019 17:39
10;12912;91;18.04.2019 18:39
10;12862;92;18.04.2019 19:39
9;13462;93;18.04.2019 20:39
8;13489;94;18.04.2019 21:39
7;12831;95;18.04.2019 22:39
7;11889;96;18.04.2019 23:39
6;10969;97;19.04.2019 0:39
6;10327;98;19.04.2019 1:39
5;9969;99;19.04.2019 2:39
4;9735;100;19.04.2019 3:39
3;9682;101;19.04.2019 4:39
2;9785;102;19.04.2019 5:39
1;10245;103;19.04.2019 6:39
2;11261;104;19.04.2019 7:39
4;12203;105;19.04.2019 8:39
6;12939;106;19.04.2019 9:39
8;13211;107;19.04.2019 10:39
10;13161;108;19.04.2019 11:39
11;12903;109;19.04.2019 12:39
11;12907;110;19.04.2019 13:39
12;12886;111;19.04.2019 14:39
12;12733;112;19.04.2019 15:39
12;12602;113;19.04.2019 16:39
12;12447;114;19.04.2019 17:39
12;12487;115;19.04.2019 18:39
11;12543;116;19.04.2019 19:39
9;13195;117;19.04.2019 20:39
7;13261;118;19.04.2019 21:39
6;12777;119;19.04.2019 22:39
5;11852;120;19.04.2019 23:39
4;11054;121;20.04.2019 0:39
3;10435;122;20.04.2019 1:39
